"","Account_Length","Intl_Plan","D_VMail_Plan","VMail_Message","Day_Mins","Day_Calls","Eve_Mins","Eve_Calls","Night_Mins","Night_Calls","Intl_Mins","Intl_Calls","CustServ_Call","Churn","CustServ_Call2","Total_Min","Intl_Min_Prop","Day_Min_Prop","Night_Min_Prop","Intl_Plan2"
"659",34,"no",0,0,151,102,131.4,101,186.6,86,9.9,7,0,0,0,469,0.021108742,0.3219616205,0.3978678038,0
"660",139,"no",0,0,138.1,103,164.5,100,134.9,63,8.3,2,1,0,1,437.5,0.0189714286,0.3156571429,0.3083428571,0
"661",109,"no",0,0,264.7,69,305,120,197.4,86,9.5,9,1,1,1,767.1,0.0123843045,0.3450658324,0.2573328119,0
"662",65,"no",1,31,282.3,70,152,89,225.5,93,12,4,1,0,1,659.8,0.0181873295,0.4278569263,0.3417702334,0
"663",63,"no",0,0,211.2,80,237.7,93,259.2,58,12.3,2,0,0,0,708.1,0.0173704279,0.2982629572,0.3660499929,0
"664",152,"no",0,0,197.1,126,130.1,76,78.1,100,7.4,4,3,0,3,405.3,0.0182580804,0.4863064397,0.1926967678,0
"665",147,"no",0,0,205.3,95,166.7,128,240.6,84,7.8,4,1,0,1,612.6,0.0127326151,0.3351289585,0.3927522037,0
"666",112,"no",1,22,181.8,110,228.1,123,262.7,141,9.2,4,2,0,2,672.6,0.0136782635,0.27029438,0.3905738924,0
"667",120,"no",0,0,252,120,150.2,106,151.8,96,9.6,1,2,0,2,554,0.0173285199,0.4548736462,0.2740072202,0
"668",27,"no",0,0,193.8,102,118.9,104,135.9,124,9.2,3,0,0,0,448.6,0.0205082479,0.4320107,0.3029424877,0
"669",171,"no",0,0,231.2,135,188.7,74,206.9,124,12.3,1,1,0,1,626.8,0.0196234844,0.3688576899,0.3300893427,0
"670",101,"no",1,33,200.1,108,188.9,122,205.1,90,15.5,4,0,0,0,594.1,0.0260898839,0.3368119845,0.3452280761,0
"671",32,"no",1,26,266.7,109,232.3,107,212.8,98,16.3,4,1,0,1,711.8,0.0228996909,0.3746839,0.2989603821,0
"672",3,"no",1,36,118.1,117,221.5,125,103.9,89,11.9,6,2,0,2,443.5,0.026832018,0.2662908681,0.2342728298,0
"673",151,"no",0,0,175.3,106,144.3,87,160.2,88,11.8,5,0,0,0,479.8,0.0245935807,0.3653605669,0.3338891205,0
"674",60,"no",0,0,125.1,99,248.8,62,211.3,79,11.2,3,3,0,3,585.2,0.019138756,0.213773069,0.3610731374,0
"675",119,"no",0,0,176.8,90,224.7,81,204.6,77,7.5,15,1,0,1,606.1,0.0123741957,0.2917010394,0.3375680581,0
"676",43,"no",0,0,241.9,101,129.4,121,264.8,104,5.9,3,1,0,1,636.1,0.0092752712,0.3802861185,0.4162867474,0
"677",42,"no",0,0,241.2,134,116.5,114,152.2,91,10.6,4,0,0,0,509.9,0.0207883899,0.4730339282,0.2984899,0
"678",84,"no",0,0,217.1,99,236,68,118.3,120,9.4,4,1,0,1,571.4,0.0164508225,0.3799439972,0.2070353518,0
"679",65,"no",0,0,195.4,110,181.2,109,178.5,105,8.9,4,0,0,0,555.1,0.0160331472,0.3520086471,0.3215636822,0
"680",75,"yes",0,0,222.4,78,327,111,208,104,8.7,9,1,1,1,757.4,0.0114866649,0.2936361236,0.2746237127,1
"681",116,"no",0,0,189.5,90,189.8,118,205.8,83,13.1,2,1,0,1,585.1,0.0223893352,0.3238762605,0.3517347462,0
"682",107,"no",0,0,123.1,100,158.4,82,256.1,82,9.3,5,0,0,0,537.6,0.0172991071,0.2289806548,0.4763764881,0
"683",189,"no",1,38,256.7,98,150.5,120,123,87,11.4,3,3,0,3,530.2,0.0215013203,0.4841569219,0.2319879291,0
"684",123,"no",0,0,159.1,94,241.6,119,202.4,120,6.5,1,1,0,1,603.1,0.0107776488,0.263803681,0.3355994031,0
"685",110,"no",0,0,100.1,90,233.3,93,204.4,57,11.1,8,3,0,3,537.8,0.020639643,0.1861286724,0.3800669394,0
"686",63,"no",1,32,30.9,113,187,113,230.8,101,8.6,7,1,0,1,448.7,0.0191664809,0.0688656118,0.5143748607,0
"687",176,"no",0,0,223.2,76,214.4,131,154.4,80,10.1,2,3,0,3,592,0.0170608108,0.377027027,0.2608108108,0
"688",108,"no",0,0,187.4,101,199.9,126,216.1,107,12.6,8,1,0,1,603.4,0.0208816705,0.3105734173,0.3581372224,0
"689",13,"no",1,21,315.6,105,208.9,71,260.1,123,12.1,3,3,0,3,784.6,0.015421871,0.4022431812,0.3315065001,0
"690",71,"no",0,0,277.5,104,131.8,121,126.9,101,8.2,2,1,0,1,536.2,0.0152928012,0.5175307721,0.2366654233,0
"691",88,"no",0,0,189.8,111,197.3,101,234.5,111,14.9,3,2,0,2,621.6,0.023970399,0.3053410553,0.3772522523,0
"692",137,"no",0,0,147.2,119,192.8,91,172.7,105,10.2,4,1,0,1,512.7,0.0198946752,0.2871074703,0.3368441584,0
"693",82,"no",0,0,185.8,36,276.5,134,192.1,104,5.7,7,4,0,4,654.4,0.0087102689,0.2839242054,0.2935513447,0
"694",92,"no",1,29,155.4,110,188.5,104,254.9,118,8,4,3,0,3,598.8,0.0133600534,0.2595190381,0.4256847027,0
"695",165,"no",0,0,154.2,91,268.6,108,188.8,99,10.9,4,6,0,5,611.6,0.017822106,0.2521255723,0.3086984957,0
"696",96,"no",0,0,97.6,98,105.5,118,220.2,105,11.6,9,1,0,1,423.3,0.0274037326,0.2305693362,0.5201984408,0
"697",156,"no",0,0,178.8,94,178.4,97,169.2,77,7.5,3,1,0,1,526.4,0.0142477204,0.3396656535,0.3214285714,0
"698",63,"no",0,0,149.3,104,273.6,75,206.6,72,9.1,4,0,0,0,629.5,0.0144559174,0.237172359,0.3281969817,0
"699",37,"no",0,0,206,89,186,88,307.1,86,8.4,11,0,0,0,699.1,0.0120154484,0.2946645687,0.4392790731,0
"700",98,"no",0,0,216.8,86,190.8,114,187.5,79,11,9,0,0,0,595.1,0.0184842884,0.3643085196,0.315073097,0
"701",121,"no",0,0,103.3,110,129.1,82,167.1,113,10.7,3,0,0,0,399.5,0.0267834793,0.2585732165,0.4182728411,0
"702",94,"no",0,0,139.4,95,159.1,92,128.2,129,7.7,3,0,0,0,426.7,0.0180454652,0.3266932271,0.3004452777,0
"703",99,"no",0,0,191.2,110,163.9,102,243.6,114,14.1,3,1,0,1,598.7,0.0235510272,0.3193586103,0.4068815767,0
"704",163,"no",1,23,160,104,189.4,64,229.9,118,10.4,7,1,0,1,579.3,0.0179527015,0.2761954083,0.3968582772,0
"705",161,"no",0,0,221.7,95,193,82,194.1,113,6.5,4,3,0,3,608.8,0.0106767411,0.3641590013,0.3188239159,0
"706",99,"no",0,0,62.9,81,231,64,168.9,121,8.5,5,1,0,1,462.8,0.018366465,0.135911841,0.3649524633,0
"707",108,"no",0,0,215.6,78,195.3,119,194.4,65,3.6,5,1,0,1,605.3,0.0059474641,0.3561870147,0.3211630596,0
"708",84,"no",1,42,165.3,97,223.5,118,260.8,72,7.6,7,3,0,3,649.6,0.0116995074,0.2544642857,0.4014778325,0
"709",83,"yes",1,32,94.7,111,154.4,98,200.4,109,10.6,6,2,0,2,449.5,0.0235817575,0.2106785317,0.4458286986,1
"710",139,"no",0,0,203.2,81,152.5,99,197.8,76,9.7,3,2,0,2,553.5,0.0175248419,0.3671183379,0.3573622403,0
"711",69,"no",0,0,195.3,70,216.7,108,259.9,119,12.5,4,3,0,3,671.9,0.0186039589,0.2906682542,0.3868135139,0
"712",129,"no",0,0,143.7,114,297.8,98,212.6,86,11.4,8,4,0,4,654.1,0.0174285277,0.2196911787,0.3250267543,0
"713",106,"no",0,0,114.4,104,78.3,101,232.7,78,0,0,2,0,2,425.4,0,0.2689233662,0.5470145745,0
"714",158,"no",0,0,222.8,101,203,128,210.6,106,6.9,2,2,0,2,636.4,0.0108422376,0.3500942803,0.3309239472,0
"715",168,"no",1,22,175.9,70,211.7,105,174.5,81,7.3,5,2,0,2,562.1,0.012987013,0.3129336417,0.3104429817,0
"716",115,"yes",0,0,249.9,95,242.5,104,151.7,121,15.3,6,1,1,1,644.1,0.0237540755,0.3879832324,0.2355224344,1
"717",57,"yes",1,30,234.5,130,195.2,116,268.8,94,11.4,4,2,0,2,698.5,0.0163206872,0.3357193987,0.3848246242,1
"718",67,"no",0,0,210.7,116,219.2,86,179.7,83,7.2,6,1,0,1,609.6,0.0118110236,0.3456364829,0.2947834646,0
"719",127,"no",0,0,182.3,124,169.9,110,184,116,9.3,3,1,0,1,536.2,0.0173442745,0.3399850802,0.343155539,0
"720",78,"no",0,0,190.3,88,194.5,89,256.5,109,11.7,5,2,0,2,641.3,0.0182441915,0.2967409949,0.3999688133,0
"721",100,"no",1,38,177.1,88,163.7,108,242.7,72,7.4,2,0,0,0,583.5,0.0126820908,0.3035132819,0.4159383033,0
"722",103,"no",1,36,87.2,92,169.3,110,166.7,80,10.9,5,6,1,5,423.2,0.0257561437,0.2060491493,0.3939035917,0
"723",113,"no",0,0,215.6,96,193.4,127,105.4,115,13.5,3,1,0,1,514.4,0.026244168,0.4191290824,0.2048989114,0
"724",78,"no",0,0,137.4,109,237.6,49,206.7,136,14,11,3,0,3,581.7,0.0240673887,0.236204229,0.355337803,0
"725",129,"no",1,36,192.8,103,177,83,216.5,118,16.4,5,1,0,1,586.3,0.027972028,0.3288418898,0.3692648815,0
"726",57,"no",0,0,149.3,100,200.2,110,231.7,101,11.9,3,2,0,2,581.2,0.0204748796,0.2568823125,0.3986579491,0
"727",82,"no",0,0,143.7,116,170.7,99,287.7,95,7.8,5,1,0,1,602.1,0.0129546587,0.2386646736,0.4778276034,0
"728",64,"no",0,0,224.8,111,190,101,221.4,110,9.2,2,1,0,1,636.2,0.0144608614,0.3533480038,0.3480037724,0
"729",86,"no",1,39,261.2,122,214.2,101,154.9,101,12.7,5,2,0,2,630.3,0.0201491353,0.4144058385,0.2457559892,0
"730",151,"no",1,26,196.5,98,175.8,111,221.8,124,13.4,5,0,0,0,594.1,0.0225551254,0.3307523986,0.3733378219,0
"731",94,"no",0,0,271.2,105,202.6,105,221.6,51,11.5,3,3,1,3,695.4,0.0165372448,0.3899913719,0.3186655162,0
"732",90,"no",0,0,207.2,121,292.5,104,226.3,103,8,1,2,0,2,726,0.0110192837,0.285399449,0.311707989,0
"733",48,"no",0,0,300.4,94,133.2,103,197.4,94,7.2,5,2,0,2,631,0.0114104596,0.4760697306,0.312836767,0
"734",85,"no",1,37,229.6,123,132.3,90,211.9,76,9.5,8,2,0,2,573.8,0.0165562914,0.4001394214,0.3692924364,0
"735",93,"yes",1,20,187.5,110,169.8,94,175.3,127,12.1,4,1,0,1,532.6,0.0227187383,0.352046564,0.3291400676,1
"736",169,"yes",0,0,57.1,98,199.7,78,274.7,103,6.5,6,3,0,3,531.5,0.012229539,0.1074317968,0.5168391345,1
"737",68,"no",0,0,162.1,86,155,86,189.7,87,11,9,5,1,5,506.8,0.0217048145,0.3198500395,0.3743093923,0
"738",91,"yes",0,0,145,89,175.8,102,223.7,151,16.7,3,2,1,2,544.5,0.0306703398,0.2662993572,0.410835629,1
"739",68,"no",0,0,159.5,123,240.8,93,210.3,76,11.4,3,1,0,1,610.6,0.0186701605,0.2612184736,0.3444153292,0
"740",101,"no",0,0,190.7,72,208.6,103,203.8,111,8.8,8,1,0,1,603.1,0.0145912784,0.3161996352,0.3379207428,0
"741",67,"no",1,20,230.6,40,189.1,58,162.2,115,9.4,2,1,0,1,581.9,0.0161539783,0.396288022,0.2787420519,0
"742",66,"no",0,0,34,133,278.6,61,129.6,120,11.5,3,0,0,0,442.2,0.026006332,0.0768882858,0.2930800543,0
"743",116,"no",1,17,193.4,112,240.6,131,248.1,98,11.4,3,5,0,5,682.1,0.0167130919,0.2835361384,0.3637296584,0
"744",158,"no",0,0,202,126,163.5,86,195.4,84,10.4,6,1,0,1,560.9,0.0185416295,0.3601354965,0.3483686932,0
"745",78,"no",0,0,191.7,122,241.4,88,203.5,86,9.1,5,1,0,1,636.6,0.0142946905,0.3011310085,0.3196669808,0
"746",119,"no",1,26,161.3,97,250.3,110,142.4,92,6.6,8,1,0,1,554,0.0119133574,0.2911552347,0.2570397112,0
"747",120,"no",0,0,150.6,85,119,128,232.9,123,6.4,2,1,0,1,502.5,0.0127363184,0.2997014925,0.4634825871,0
"748",155,"no",0,0,184.6,102,196,117,226.5,122,7.8,1,1,0,1,607.1,0.0128479657,0.3040685225,0.373085159,0
"749",106,"no",0,0,220.7,120,270.2,95,121.6,113,8.7,5,1,0,1,612.5,0.0142040816,0.3603265306,0.1985306122,0
"750",87,"yes",0,0,167.3,119,198.5,119,133.1,88,11,6,1,0,1,498.9,0.0220485067,0.335337743,0.2667869312,1
"751",146,"no",1,32,154,80,185.5,91,148.2,107,8.2,4,3,0,3,487.7,0.0168136149,0.3157678901,0.3038753332,0
"752",101,"no",1,29,121.1,116,186.4,100,241.7,75,10.1,6,0,0,0,549.2,0.018390386,0.2205025492,0.4400946832,0
"753",22,"no",1,23,182.1,94,164.6,59,128.8,102,12.7,4,3,0,3,475.5,0.0267087277,0.3829652997,0.2708727655,0
"754",90,"no",0,0,109.6,88,137.6,108,159.7,121,11,5,2,0,2,406.9,0.0270336692,0.2693536495,0.3924797247,0
"755",41,"no",0,0,209.9,105,121.9,105,253.7,104,9.6,4,1,0,1,585.5,0.0163962425,0.3584970111,0.4333048676,0
"756",69,"no",0,0,167.5,76,242.1,92,101.2,103,11.4,4,2,0,2,510.8,0.0223179327,0.327916993,0.1981205951,0
"757",33,"no",0,0,213.9,88,239.8,119,148.7,71,9.8,14,2,0,2,602.4,0.0162682603,0.3550796813,0.2468459495,0
"758",112,"no",0,0,115.8,108,243.3,111,184.6,78,13.1,5,1,0,1,543.7,0.0240941696,0.2129851021,0.3395254736,0
"759",108,"no",1,30,276.6,99,220.1,113,177.9,95,9.8,6,2,0,2,674.6,0.0145271272,0.410020753,0.2637118292,0
"760",136,"no",1,21,179.4,88,181.1,97,320.7,120,9.5,4,2,0,2,681.2,0.0139459777,0.2633587786,0.4707868467,0
"761",128,"no",0,0,187.3,84,270.8,95,206.4,68,10.1,5,1,0,1,664.5,0.015199398,0.2818660647,0.3106094808,0
"762",27,"no",0,0,201.2,128,227.2,100,145.8,91,8.4,3,2,0,2,574.2,0.0146290491,0.3504005573,0.2539184953,0
"763",161,"yes",0,0,189.6,78,267.4,117,184.5,137,1.3,6,1,0,1,641.5,0.0020265004,0.2955572876,0.2876071707,1
"764",33,"no",1,35,186.8,124,261,69,317.8,103,15,5,0,0,0,765.6,0.0195924765,0.2439916405,0.4150992685,0
"765",120,"no",1,31,153.5,83,219.1,96,237.4,76,11.4,4,0,0,0,610,0.0186885246,0.2516393443,0.3891803279,0
"766",113,"no",0,0,187.6,97,208.2,118,158.9,101,8.7,6,2,0,2,554.7,0.0156841536,0.3382008293,0.2864611502,0
"767",122,"yes",0,0,230.9,132,243.2,99,182.4,57,11,2,0,1,0,656.5,0.0167555217,0.3517136329,0.2778370145,1
"768",148,"no",1,26,244.9,150,118,138,236,91,15.2,4,2,0,2,598.9,0.0253798631,0.4089163466,0.3940557689,0
"769",74,"no",0,0,230.9,93,223,78,157.8,101,9.7,2,3,0,3,611.7,0.0158574465,0.3774726173,0.2579695929,0
"770",106,"no",0,0,187.1,104,250.2,117,144.9,81,11,3,1,0,1,582.2,0.0188938509,0.3213672278,0.2488835452,0
"771",179,"no",0,0,170.7,54,191.1,108,214.6,107,13.3,4,1,0,1,576.4,0.023074254,0.296148508,0.3723108952,0
"772",149,"yes",1,28,126.9,97,166.9,102,145.2,77,8.8,3,5,1,5,439,0.0200455581,0.2890660592,0.3307517084,1
"773",77,"no",0,0,189.5,112,207,95,214.1,91,9.2,7,0,0,0,610.6,0.0150671471,0.3103504749,0.350638716,0
"774",127,"yes",0,0,176.9,110,167.9,100,182.2,138,7.7,2,1,1,1,527,0.0146110057,0.3356736243,0.3457305503,1
"775",80,"no",0,0,161.1,99,198.8,81,228.4,116,10.6,4,1,0,1,588.3,0.018018018,0.2738398776,0.3882372939,0
"776",106,"no",0,0,169.4,107,197.2,71,202.2,79,10.7,4,1,0,1,568.8,0.0188115331,0.2978199719,0.3554852321,0
"777",61,"no",1,20,254.4,133,161.7,96,251.4,91,10.5,4,0,0,0,667.5,0.0157303371,0.3811235955,0.3766292135,0
"778",135,"yes",1,24,127.7,54,215,105,234.3,84,5.8,4,2,0,2,577,0.0100519931,0.2213171577,0.4060658579,1
"779",115,"no",1,26,170.5,107,217.2,77,225.7,71,13.6,5,6,0,5,613.4,0.0221715031,0.2779589175,0.367949136,0
"780",167,"yes",0,0,219.1,100,242.9,90,168.9,101,10.1,4,2,0,2,630.9,0.0160088762,0.3472816611,0.2677127913,1
"781",107,"yes",0,0,273.5,104,183.8,68,153.8,67,11,9,2,0,2,611.1,0.0180003273,0.4475535919,0.2516773032,1
"782",112,"yes",0,0,161.9,138,200.9,114,134,134,10.7,4,1,0,1,496.8,0.0215378422,0.3258856683,0.269726248,1
"783",35,"no",1,27,241.7,87,142,101,288.9,68,9.4,4,1,0,1,672.6,0.013975617,0.3593517693,0.4295272079,0
"784",103,"yes",0,0,62.8,124,170.4,66,280.2,78,9.4,4,3,0,3,513.4,0.0183093105,0.1223217764,0.5457732762,1
"785",107,"no",1,22,281.1,83,143.7,130,239.4,128,11.2,9,1,0,1,664.2,0.0168623908,0.4232158988,0.3604336043,0
"786",69,"no",0,0,228.2,70,263.7,80,142.6,60,10.7,5,3,0,3,634.5,0.0168636722,0.3596532703,0.2247438928,0
"787",85,"no",0,0,209.8,82,194.5,94,200.4,85,11.3,3,0,0,0,604.7,0.0186869522,0.3469489003,0.331404002,0
"788",24,"no",0,0,265.6,86,208.8,102,182.5,105,11.1,6,2,1,2,656.9,0.0168975491,0.4043233369,0.2778200639,0
"789",90,"no",0,0,214.9,97,117.8,117,133.7,78,11.8,2,2,0,2,466.4,0.0253001715,0.4607632933,0.2866638079,0
"790",137,"no",0,0,110.5,79,223.2,111,169.5,64,10.5,3,3,0,3,503.2,0.0208664547,0.2195945946,0.3368441971,0
"791",92,"yes",1,45,281.1,88,198,103,94.3,76,7.5,3,0,0,0,573.4,0.0130798744,0.4902336938,0.1644576212,1
"792",38,"no",0,0,137.8,86,286.3,76,167,77,14.1,3,2,0,2,591.1,0.0238538318,0.2331246828,0.2825241076,0
"793",69,"yes",1,33,271.5,98,253.4,102,165.4,85,8.2,2,1,1,1,690.3,0.0118788932,0.3933072577,0.2396059684,1
"794",45,"no",0,0,112.8,108,218.8,120,240.2,106,9,3,2,0,2,571.8,0.0157397692,0.1972717733,0.42007695,0
"795",73,"no",0,0,187.3,118,239.7,90,167.5,108,15.1,2,1,0,1,594.5,0.0253994954,0.3150546678,0.2817493692,0
"796",92,"no",0,0,197,84,269.3,105,158.9,105,10.8,4,1,0,1,625.2,0.0172744722,0.3150991683,0.2541586692,0
"797",113,"no",1,32,180.4,89,129.4,124,166.9,124,8.4,2,1,0,1,476.7,0.0176211454,0.3784350745,0.3501153765,0
"798",68,"yes",0,0,148.5,126,219.4,125,198.5,121,14.5,7,1,1,1,566.4,0.0256002825,0.2621822034,0.3504590395,1
"799",135,"no",1,22,197.1,113,259.4,95,134.7,135,14.6,5,2,0,2,591.2,0.0246955345,0.3333897158,0.2278416779,0
"800",100,"no",1,26,153.7,115,137.8,146,213.5,104,15.9,5,1,0,1,505,0.0314851485,0.3043564356,0.4227722772,0
"801",96,"no",1,27,261.3,96,220.9,101,179.4,97,11.3,2,1,0,1,661.6,0.0170798065,0.3949516324,0.2711608222,0
"802",108,"no",0,0,246.2,102,202.4,134,180.1,95,9.4,5,1,0,1,628.7,0.0149514872,0.3916017178,0.2864641323,0
"803",84,"no",0,0,191,88,318.8,119,247.3,79,6.5,4,0,0,0,757.1,0.0085853916,0.2522784309,0.3266411306,0
"804",134,"no",0,0,208.3,86,253.6,89,291,86,12.6,3,1,0,1,752.9,0.0167352902,0.2766635675,0.386505512,0
"805",72,"no",0,0,253,73,219.3,78,210.8,89,9.8,4,0,0,0,683.1,0.0143463622,0.3703703704,0.3085931782,0
"806",83,"no",0,0,202.3,87,201.5,111,101.7,82,6.8,4,0,0,0,505.5,0.0134520277,0.4001978239,0.2011869436,0
"807",137,"no",0,0,174.4,120,156.3,98,136.5,121,10.2,5,0,0,0,467.2,0.0218321918,0.3732876712,0.2921660959,0
"808",56,"no",1,30,127.1,89,172.1,116,194.6,111,12.1,3,1,0,1,493.8,0.0245038477,0.2573916565,0.3940866748,0
"809",61,"yes",1,16,143.5,76,242.6,58,147.7,95,11.3,3,0,0,0,533.8,0.0211689771,0.2688272761,0.2766953915,1
"810",171,"no",1,17,186.9,94,240,138,200.9,64,5.8,3,1,0,1,627.8,0.009238611,0.2977062759,0.3200063715,0
"811",123,"no",0,0,194,118,242,114,146.3,108,12.1,4,1,0,1,582.3,0.0207796668,0.3331616005,0.2512450627,0
"812",58,"no",0,0,234.8,89,106.8,131,178.5,122,9.9,6,0,0,0,520.1,0.019034801,0.4514516439,0.3432032301,0
"813",156,"no",0,0,123.7,96,103,80,189.4,82,13.1,4,1,0,1,416.1,0.0314828166,0.2972843067,0.4551790435,0
"814",166,"no",0,0,173.9,103,276.4,83,190.8,113,15.3,5,0,0,0,641.1,0.0238652316,0.2712525347,0.2976134768,0
"815",75,"no",1,41,130.9,115,203.4,110,171.7,68,12.4,4,1,0,1,506,0.0245059289,0.2586956522,0.3393280632,0
"816",75,"no",0,0,314.6,102,169.8,86,285.1,100,5.7,3,2,1,2,769.5,0.0074074074,0.4088369071,0.3705003249,0
"817",83,"no",0,0,227.9,78,207.5,115,211.7,100,12.1,5,1,0,1,647.1,0.0186988101,0.352186679,0.3271519085,0
"818",243,"no",0,0,95.5,92,163.7,63,264.2,118,6.6,6,2,0,2,523.4,0.0126098586,0.182460833,0.5047764616,0
"819",153,"no",0,0,185.3,127,208,73,206.1,124,15.1,3,1,0,1,599.4,0.0251918585,0.3091424758,0.3438438438,0
"820",150,"no",0,0,146.3,133,202.7,95,234.7,103,13.1,3,1,0,1,583.7,0.0224430358,0.2506424533,0.4020901148,0
"821",92,"no",1,16,184,99,76.4,134,185.1,96,12.7,3,2,0,2,445.5,0.0285072952,0.4130190797,0.4154882155,0
"822",80,"no",0,0,105.8,110,43.9,88,189.6,87,13.1,5,0,0,0,339.3,0.0386089007,0.3118184497,0.5587975243,0
"823",134,"no",0,0,178,110,153.8,64,236.6,105,11.7,4,1,0,1,568.4,0.0205840957,0.3131597467,0.4162561576,0
"824",77,"no",1,24,149.4,74,123.9,72,174.3,84,10.1,6,1,0,1,447.6,0.02256479,0.3337801609,0.3894101877,0
"825",147,"no",0,0,209.4,104,132.5,78,149.4,123,11.3,3,2,0,2,491.3,0.0230002035,0.4262161612,0.3040911866,0
"826",74,"no",0,0,172.1,105,211.7,99,182.2,105,11.6,6,1,0,1,566,0.0204946996,0.3040636042,0.3219081272,0
"827",138,"yes",0,0,169.3,82,217.9,147,184.2,77,9.4,9,1,0,1,571.4,0.0164508225,0.2962898145,0.3223661183,1
"828",143,"no",0,0,119.1,117,287.7,136,223,100,12.2,4,0,0,0,629.8,0.019371229,0.1891076532,0.3540806605,0
"829",64,"no",0,0,194.2,147,173.4,87,268.7,114,5.5,2,2,0,2,636.3,0.0086437215,0.3052019488,0.4222850857,0
"830",120,"no",0,0,198.8,56,230.1,73,119.8,81,9.9,3,2,0,2,548.7,0.0180426463,0.3623109167,0.2183342446,0
"831",121,"yes",0,0,167.7,94,93.7,121,241.3,115,13.4,1,3,1,3,502.7,0.0266560573,0.3335985677,0.480007957,1
"832",88,"no",0,0,202.2,86,216.8,93,239.4,99,11.8,2,2,0,2,658.4,0.0179222357,0.3071081409,0.3636087485,0
"833",87,"no",0,0,322.5,106,204.6,93,186.2,128,9.4,4,2,1,2,713.3,0.0131781859,0.452123931,0.2610402355,0
"834",100,"no",0,0,216.2,107,215.6,84,138.4,127,10.2,3,0,0,0,570.2,0.0178884602,0.3791652052,0.242721852,0
"835",104,"no",0,0,76.4,116,115.6,74,226.3,94,9.4,3,3,0,3,418.3,0.0224719101,0.1826440354,0.5409992828,0
"836",27,"no",0,0,72.7,75,208.6,117,65.8,71,9.9,3,1,0,1,347.1,0.0285220398,0.2094497263,0.1895707289,0
"837",81,"no",1,31,210.4,100,225.5,97,168.7,120,9.7,4,0,0,0,604.6,0.0160436652,0.3479986768,0.2790274562,0
"838",64,"yes",1,33,127.2,93,162.9,104,247.4,109,8.1,13,0,0,0,537.5,0.0150697674,0.2366511628,0.4602790698,1
"839",107,"no",1,28,201.8,79,304.9,128,225.6,133,11.9,8,1,0,1,732.3,0.0162501707,0.2755701215,0.3080704629,0
"840",88,"no",1,17,219.5,78,222.1,94,188.3,92,16.1,5,1,0,1,629.9,0.0255596126,0.3484680108,0.2989363391,0
"841",111,"no",0,0,99.3,112,270.5,136,225.3,94,9,6,3,0,3,595.1,0.0151235087,0.1668627121,0.3785918333,0
"842",77,"no",0,0,239.2,114,150,115,160.8,81,10.3,2,5,0,5,550,0.0187272727,0.4349090909,0.2923636364,0
"843",67,"yes",0,0,120.9,58,235,88,95.1,130,11.4,11,2,0,2,451,0.0252771619,0.2680709534,0.210864745,1
"844",102,"no",0,0,224.7,81,129.4,112,167.6,109,15.8,6,1,0,1,521.7,0.0302856048,0.430707303,0.3212574276,0
"845",146,"no",1,19,176.6,88,162.7,66,215.5,98,14.6,6,1,0,1,554.8,0.0263157895,0.3183129056,0.3884282624,0
"846",144,"no",1,51,283.9,98,192,109,196.3,85,10,4,1,0,1,672.2,0.0148765248,0.4223445403,0.2920261827,0
"847",96,"no",0,0,180.6,92,190.9,114,295.6,125,10.3,4,1,1,1,667.1,0.015439964,0.2707240294,0.4431119772,0
"848",70,"no",1,31,125.9,101,196.4,102,252.7,75,10.3,4,1,0,1,575,0.0179130435,0.2189565217,0.4394782609,0
"849",149,"no",0,0,237.6,79,192.4,107,207.4,111,9.1,9,0,0,0,637.4,0.0142767493,0.3727643552,0.325384374,0
"850",129,"no",0,0,198.4,91,264.7,106,111.4,101,9.2,2,2,0,2,574.5,0.0160139252,0.3453437772,0.1939077459,0
"851",166,"no",0,0,274.3,110,52.9,109,246.1,119,10.9,5,0,0,0,573.3,0.0190127333,0.4784580499,0.4292691436,0
"852",136,"yes",0,0,199.6,89,211.4,96,72.4,84,11,4,3,1,3,483.4,0.022755482,0.4129085643,0.1497724452,1
"853",149,"no",0,0,217.7,91,273.5,74,226.9,99,9.6,3,3,0,3,718.1,0.0133686116,0.3031611196,0.3159727058,0
"854",70,"no",0,0,134.7,96,235.9,90,260.2,113,7.6,6,3,0,3,630.8,0.0120481928,0.213538364,0.4124920736,0
"855",120,"no",1,24,212.7,73,257.5,103,227.8,119,9.7,13,2,0,2,698,0.0138968481,0.3047277937,0.3263610315,0
"856",66,"no",0,0,256.3,135,180.2,106,187.3,135,6.2,7,2,0,2,623.8,0.009939083,0.4108688682,0.3002564925,0
"857",104,"no",0,0,183.6,133,120.7,98,215.1,112,12.7,2,1,0,1,519.4,0.0244512899,0.3534847901,0.4141316904,0
"858",160,"no",0,0,176.2,90,196,115,263.9,95,9.2,4,1,0,1,636.1,0.0144631347,0.2770004716,0.4148718755,0
"859",129,"no",1,37,205,94,165.4,103,185,81,11.7,8,1,0,1,555.4,0.0210658985,0.3691033489,0.3330932661,0
"860",93,"no",0,0,267.9,114,223,74,262.7,90,11.3,3,3,1,3,753.6,0.0149946921,0.3554936306,0.3485934183,0
"861",169,"no",0,0,179.2,111,175.2,130,228.6,92,9.9,6,2,0,2,583,0.0169811321,0.3073756432,0.392109777,0
